tran_id,stroe_id,member_id,date
2021-01-15T09-51-42-806750_27,1,1020,2021-01-15
2021-01-15T09-51-42-806750_29,2,1003,2021-01-15
2021-01-15T09-51-42-806750_30,1,1086,2021-01-15
2021-01-15T09-51-42-807871_31,1,1053,2021-01-15
2021-01-15T09-51-42-807871_32,2,1026,2021-01-15
2021-01-15T09-51-42-807871_33,1,1014,2021-01-15
2021-01-16T09-51-42-807871_1,3,1059,2021-01-16
2021-01-16T09-51-42-807871_2,2,1019,2021-01-16
2021-01-16T09-51-42-808873_2,2,1019,2021-01-16
2021-01-16T09-51-42-808873_3,2,1062,2021-01-16
2021-01-17T09-51-42-808873_1,1,1010,2021-01-17
2021-01-17T09-51-42-808873_2,1,1097,2021-01-17
2021-01-17T09-51-42-808873_3,3,1004,2021-01-17
2021-01-17T09-51-42-808873_4,2,1009,2021-01-17
2021-01-17T09-51-42-808873_5,3,1076,2021-01-17
2021-01-17T09-51-42-808873_6,1,1096,2021-01-17
2021-01-17T09-51-42-808873_7,1,1054,2021-01-17
2021-01-17T09-51-42-808873_8,1,1017,2021-01-17
2021-01-17T09-51-42-809874_8,1,1017,2021-01-17
2021-01-17T09-51-42-809874_9,1,1029,2021-01-17
2021-01-17T09-51-42-809874_10,2,1070,2021-01-17
2021-01-17T09-51-42-809874_11,3,1046,2021-01-17
2021-01-17T09-51-42-809874_12,1,1083,2021-01-17
2021-01-17T09-51-42-810877_12,1,1083,2021-01-17
2021-01-17T09-51-42-810877_13,1,1087,2021-01-17
2021-01-17T09-51-42-810877_14,2,1053,2021-01-17
2021-01-17T09-51-42-810877_15,3,1049,2021-01-17
2021-01-17T09-51-42-811877_15,3,1049,2021-01-17
2021-01-17T09-51-42-811877_16,2,1044,2021-01-17
2021-01-17T09-51-42-811877_18,2,1059,2021-01-17
2021-01-17T09-51-42-811877_19,2,1036,2021-01-17
2021-01-17T09-51-42-812978_19,2,1036,2021-01-17
2021-01-17T09-51-42-812978_20,1,1085,2021-01-17
2021-01-17T09-51-42-813979_20,1,1085,2021-01-17
2021-01-17T09-51-42-813979_21,1,1071,2021-01-17
2021-01-17T09-51-42-814980_21,1,1071,2021-01-17
2021-01-17T09-51-42-814980_22,3,1011,2021-01-17
2021-01-17T09-51-42-814980_23,3,1027,2021-01-17
2021-01-17T09-51-42-814980_24,1,1045,2021-01-17
2021-01-17T09-51-42-814980_25,3,1048,2021-01-17
2021-01-17T09-51-42-815982_25,3,1048,2021-01-17
2021-01-18T09-51-42-815982_1,1,1010,2021-01-18
2021-01-18T09-51-42-816982_2,3,1058,2021-01-18
2021-01-18T09-51-42-816982_3,2,1061,2021-01-18
2021-01-18T09-51-42-818089_3,2,1061,2021-01-18
2021-01-18T09-51-42-818089_4,1,1062,2021-01-18
2021-01-18T09-51-42-818089_5,1,1013,2021-01-18
2021-01-18T09-51-42-818089_6,3,1044,2021-01-18
2021-01-18T09-51-42-819091_6,3,1044,2021-01-18
2021-01-18T09-51-42-819091_8,1,1069,2021-01-18
2021-01-18T09-51-42-819091_9,3,1037,2021-01-18
2021-01-18T09-51-42-819091_10,2,1002,2021-01-18
2021-01-18T09-51-42-819091_11,3,1023,2021-01-18
2021-01-18T09-51-42-820093_11,3,1023,2021-01-18
2021-01-18T09-51-42-820093_12,1,1090,2021-01-18
2021-01-18T09-51-42-820093_13,1,1007,2021-01-18
2021-01-18T09-51-42-820093_14,2,1063,2021-01-18
2021-01-18T09-51-42-821093_14,2,1063,2021-01-18
2021-01-18T09-51-42-821093_15,2,1086,2021-01-18
2021-01-18T09-51-42-821093_16,3,1054,2021-01-18
2021-01-19T09-51-42-821093_1,2,1072,2021-01-19
2021-01-19T09-51-42-822093_1,2,1072,2021-01-19
2021-01-19T09-51-42-822093_2,1,1100,2021-01-19
2021-01-19T09-51-42-822093_3,1,1087,2021-01-19
2021-01-19T09-51-42-822093_4,2,1040,2021-01-19
2021-01-19T09-51-42-823196_4,2,1040,2021-01-19
2021-01-19T09-51-42-823196_5,3,1035,2021-01-19
2021-01-19T09-51-42-824198_5,3,1035,2021-01-19
2021-01-19T09-51-42-824198_6,3,1063,2021-01-19
2021-01-19T09-51-42-824198_7,3,1030,2021-01-19
2021-01-19T09-51-42-824198_8,3,1026,2021-01-19
2021-01-19T09-51-42-824198_9,3,1053,2021-01-19
2021-01-19T09-51-42-824198_10,3,1080,2021-01-19
2021-01-19T09-51-42-825201_10,3,1080,2021-01-19
2021-01-19T09-51-42-825201_11,1,1066,2021-01-19
2021-01-19T09-51-42-825201_12,1,1094,2021-01-19
2021-01-19T09-51-42-825201_13,1,1048,2021-01-19
2021-01-19T09-51-42-826204_13,1,1048,2021-01-19
2021-01-19T09-51-42-826204_14,3,1032,2021-01-19
2021-01-19T09-51-42-826204_15,1,1058,2021-01-19
2021-01-19T09-51-42-827198_15,1,1058,2021-01-19
2021-01-19T09-51-42-827198_16,1,1074,2021-01-19
2021-01-19T09-51-42-827198_17,2,1061,2021-01-19
2021-01-19T09-51-42-827198_18,1,1028,2021-01-19
2021-01-19T09-51-42-828318_18,1,1028,2021-01-19
2021-01-19T09-51-42-828318_19,2,1007,2021-01-19
2021-01-19T09-51-42-828318_20,1,1013,2021-01-19
2021-01-19T09-51-42-828318_21,3,1098,2021-01-19
2021-01-19T09-51-42-829321_21,3,1098,2021-01-19
2021-01-19T09-51-42-829321_22,3,1047,2021-01-19
2021-01-19T09-51-42-829321_23,3,1036,2021-01-19
2021-01-19T09-51-42-829321_24,3,1020,2021-01-19
2021-01-19T09-51-42-829321_25,1,1089,2021-01-19
2021-01-19T09-51-42-830324_26,2,1033,2021-01-19
2021-01-19T09-51-42-830324_28,1,1008,2021-01-19
2021-01-19T09-51-42-830324_30,1,1025,2021-01-19
2021-01-19T09-51-42-830324_31,2,1012,2021-01-19
2021-01-19T09-51-42-830324_32,1,1085,2021-01-19
2021-01-19T09-51-42-831322_32,1,1085,2021-01-19
2021-01-19T09-51-42-831322_33,2,1068,2021-01-19
2021-01-19T09-51-42-831322_34,1,1095,2021-01-19
2021-01-19T09-51-42-831322_35,3,1017,2021-01-19
2021-01-19T09-51-42-831322_36,1,1096,2021-01-19
2021-01-19T09-51-42-832322_36,1,1096,2021-01-19
2021-01-19T09-51-42-832322_37,2,1039,2021-01-19
2021-01-19T09-51-42-832322_38,2,1052,2021-01-19
2021-01-20T09-51-42-832322_1,2,1038,2021-01-20
2021-01-20T09-51-42-833320_1,2,1038,2021-01-20
2021-01-20T09-51-42-833418_1,2,1038,2021-01-20
2021-01-20T09-51-42-833418_2,2,1053,2021-01-20
2021-01-20T09-51-42-833418_3,2,1095,2021-01-20
2021-01-20T09-51-42-834421_4,3,1033,2021-01-20
2021-01-20T09-51-42-834421_5,2,1087,2021-01-20
2021-01-20T09-51-42-835421_6,1,1022,2021-01-20
2021-01-20T09-51-42-836424_6,1,1022,2021-01-20
2021-01-20T09-51-42-836424_7,1,1089,2021-01-20
2021-01-20T09-51-42-836424_8,3,1039,2021-01-20
2021-01-20T09-51-42-836424_9,1,1082,2021-01-20
2021-01-20T09-51-42-837423_9,1,1082,2021-01-20
2021-01-20T09-51-42-837423_10,3,1096,2021-01-20
2021-01-20T09-51-42-837423_11,1,1026,2021-01-20
2021-01-20T09-51-42-838421_11,1,1026,2021-01-20
2021-01-20T09-51-42-838542_11,1,1026,2021-01-20
2021-01-20T09-51-42-838542_12,2,1083,2021-01-20
2021-01-20T09-51-42-838542_13,3,1019,2021-01-20
2021-01-20T09-51-42-838542_14,1,1015,2021-01-20
2021-01-20T09-51-42-838542_15,2,1023,2021-01-20
2021-01-20T09-51-42-838542_16,3,1011,2021-01-20
2021-01-20T09-51-42-839545_16,3,1011,2021-01-20
2021-01-20T09-51-42-839545_17,2,1024,2021-01-20
2021-01-20T09-51-42-839545_19,1,1006,2021-01-20
2021-01-20T09-51-42-839545_21,2,1097,2021-01-20
2021-01-20T09-51-42-840546_22,1,1007,2021-01-20
2021-01-20T09-51-42-840546_23,3,1065,2021-01-20
2021-01-20T09-51-42-841546_23,3,1065,2021-01-20
2021-01-20T09-51-42-841546_24,1,1062,2021-01-20
2021-01-20T09-51-42-841546_26,1,1075,2021-01-20
2021-01-21T09-51-42-841546_1,2,1048,2021-01-21
2021-01-21T09-51-42-841546_2,2,1027,2021-01-21
2021-01-21T09-51-42-842544_2,2,1027,2021-01-21
2021-01-21T09-51-42-842544_3,2,1041,2021-01-21
2021-01-21T09-51-42-842544_4,1,1052,2021-01-21
2021-01-21T09-51-42-842544_5,1,1074,2021-01-21
2021-01-21T09-51-42-843645_5,1,1074,2021-01-21
2021-01-22T09-51-42-843645_1,3,1092,2021-01-22
2021-01-22T09-51-42-843645_2,3,1052,2021-01-22
2021-01-22T09-51-42-843645_3,2,1036,2021-01-22
2021-01-22T09-51-42-843645_4,3,1047,2021-01-22
2021-01-22T09-51-42-844649_4,3,1047,2021-01-22
2021-01-22T09-51-42-844649_5,2,1093,2021-01-22
2021-01-22T09-51-42-844649_6,3,1071,2021-01-22
2021-01-22T09-51-42-844649_7,2,1019,2021-01-22
2021-01-22T09-51-42-845648_8,2,1065,2021-01-22
2021-01-22T09-51-42-845648_9,2,1066,2021-01-22
2021-01-22T09-51-42-845648_10,3,1011,2021-01-22
2021-01-22T09-51-42-845648_11,2,1085,2021-01-22
2021-01-22T09-51-42-845648_12,2,1043,2021-01-22
2021-01-22T09-51-42-846650_12,2,1043,2021-01-22
2021-01-22T09-51-42-846650_13,3,1057,2021-01-22
2021-01-22T09-51-42-846650_14,2,1094,2021-01-22
2021-01-23T09-51-42-847649_1,1,1079,2021-01-23
2021-01-23T09-51-42-847649_2,1,1010,2021-01-23
2021-01-23T09-51-42-847649_3,2,1057,2021-01-23
2021-01-23T09-51-42-847649_4,3,1016,2021-01-23
2021-01-23T09-51-42-847649_5,3,1095,2021-01-23
2021-01-23T09-51-42-848782_5,3,1095,2021-01-23
2021-01-23T09-51-42-848782_8,1,1022,2021-01-23
2021-01-23T09-51-42-848782_9,1,1019,2021-01-23
2021-01-23T09-51-42-849788_10,1,1046,2021-01-23
2021-01-23T09-51-42-849788_11,3,1001,2021-01-23
2021-01-23T09-51-42-849788_12,2,1080,2021-01-23
2021-01-23T09-51-42-850789_12,2,1080,2021-01-23
2021-01-23T09-51-42-850789_13,3,1012,2021-01-23
2021-01-23T09-51-42-851790_13,3,1012,2021-01-23
2021-01-23T09-51-42-851790_14,1,1024,2021-01-23
2021-01-23T09-51-42-853786_14,1,1024,2021-01-23
2021-01-23T09-51-42-853786_15,3,1074,2021-01-23
2021-01-23T09-51-42-854787_15,3,1074,2021-01-23
2021-01-23T09-51-42-854787_16,3,1084,2021-01-23
2021-01-23T09-51-42-854787_17,1,1093,2021-01-23
2021-01-23T09-51-42-854787_18,2,1037,2021-01-23
2021-01-23T09-51-42-854787_19,1,1031,2021-01-23
2021-01-23T09-51-42-855790_19,1,1031,2021-01-23
2021-01-23T09-51-42-855790_21,2,1072,2021-01-23
2021-01-23T09-51-42-855790_22,1,1071,2021-01-23
2021-01-23T09-51-42-855790_23,3,1089,2021-01-23
2021-01-23T09-51-42-855790_24,3,1088,2021-01-23
2021-01-23T09-51-42-856788_24,3,1088,2021-01-23
2021-01-23T09-51-42-856788_26,2,1065,2021-01-23
2021-01-23T09-51-42-856788_27,1,1096,2021-01-23
2021-01-23T09-51-42-857787_27,1,1096,2021-01-23
2021-01-23T09-51-42-857787_29,3,1086,2021-01-23
2021-01-23T09-51-42-857787_30,1,1047,2021-01-23
2021-01-23T09-51-42-864851_30,1,1047,2021-01-23
2021-01-23T09-51-42-864851_31,1,1023,2021-01-23
2021-01-23T09-51-42-864851_32,3,1076,2021-01-23
2021-01-23T09-51-42-864851_33,1,1033,2021-01-23
2021-01-23T09-51-42-865856_33,1,1033,2021-01-23
2021-01-23T09-51-42-872852_33,1,1033,2021-01-23
2021-01-23T09-51-42-872852_34,3,1005,2021-01-23
2021-01-23T09-51-42-872852_35,2,1097,2021-01-23
2021-01-23T09-51-42-873853_35,2,1097,2021-01-23
2021-01-23T09-51-42-873853_36,2,1053,2021-01-23
2021-01-23T09-51-42-873853_37,3,1043,2021-01-23
2021-01-23T09-51-42-874853_37,3,1043,2021-01-23
2021-01-23T09-51-42-874853_38,2,1038,2021-01-23
2021-01-23T09-51-42-874853_39,3,1058,2021-01-23
2021-01-23T09-51-42-874853_40,1,1068,2021-01-23
2021-01-23T09-51-42-874853_41,1,1056,2021-01-23
2021-01-23T09-51-42-875853_41,1,1056,2021-01-23
2021-01-23T09-51-42-875853_42,2,1008,2021-01-23
2021-01-23T09-51-42-875853_43,3,1051,2021-01-23
2021-01-23T09-51-42-876853_43,3,1051,2021-01-23
2021-01-24T09-51-42-876853_1,2,1078,2021-01-24
2021-01-24T09-51-42-876853_2,2,1086,2021-01-24
2021-01-24T09-51-42-876853_3,2,1062,2021-01-24
2021-01-24T09-51-42-877856_3,2,1062,2021-01-24
2021-01-24T09-51-42-877856_4,1,1045,2021-01-24
2021-01-24T09-51-42-883852_5,2,1032,2021-01-24
2021-01-24T09-51-42-884851_5,2,1032,2021-01-24
2021-01-24T09-51-42-884851_6,3,1073,2021-01-24
2021-01-24T09-51-42-884851_7,2,1088,2021-01-24
2021-01-24T09-51-42-884851_8,1,1069,2021-01-24
2021-01-24T09-51-42-884851_9,1,1060,2021-01-24
2021-01-24T09-51-42-885849_9,1,1060,2021-01-24
2021-01-24T09-51-42-885849_10,2,1100,2021-01-24
2021-01-24T09-51-42-885849_11,2,1055,2021-01-24
2021-01-24T09-51-42-885849_12,2,1091,2021-01-24
2021-01-24T09-51-42-885849_14,2,1072,2021-01-24
2021-01-24T09-51-42-885849_15,1,1082,2021-01-24
2021-01-24T09-51-42-886851_15,1,1082,2021-01-24
2021-01-24T09-51-42-886851_16,1,1027,2021-01-24
2021-01-24T09-51-42-886851_17,2,1046,2021-01-24
2021-01-24T09-51-42-886851_18,1,1061,2021-01-24
2021-01-24T09-51-42-887851_18,1,1061,2021-01-24
2021-01-24T09-51-42-887851_19,1,1030,2021-01-24
2021-01-25T09-51-42-887851_1,3,1084,2021-01-25
2021-01-25T09-51-42-887851_2,1,1066,2021-01-25
2021-01-25T09-51-42-887851_3,3,1090,2021-01-25
2021-01-25T09-51-42-888852_3,3,1090,2021-01-25
2021-01-25T09-51-42-888852_5,2,1018,2021-01-25
2021-01-25T09-51-42-888852_6,1,1078,2021-01-25
2021-01-25T09-51-42-889853_6,1,1078,2021-01-25
2021-01-25T09-51-42-889853_7,2,1033,2021-01-25
2021-01-25T09-51-42-889853_8,3,1072,2021-01-25
2021-01-25T09-51-42-890867_8,3,1072,2021-01-25
2021-01-25T09-51-42-890867_10,3,1048,2021-01-25
2021-01-25T09-51-42-891850_10,3,1048,2021-01-25
2021-01-25T09-51-42-891850_11,3,1009,2021-01-25
2021-01-25T09-51-42-892850_11,3,1009,2021-01-25
2021-01-25T09-51-42-892850_13,3,1043,2021-01-25
2021-01-25T09-51-42-893849_13,3,1043,2021-01-25
2021-01-25T09-51-42-893849_14,1,1053,2021-01-25
2021-01-25T09-51-42-894849_14,1,1053,2021-01-25
2021-01-25T09-51-42-894849_15,3,1051,2021-01-25
2021-01-25T09-51-42-894849_16,3,1062,2021-01-25
2021-01-25T09-51-42-895849_16,3,1062,2021-01-25
2021-01-25T09-51-42-895849_17,3,1004,2021-01-25
2021-01-25T09-51-42-895849_18,3,1015,2021-01-25
2021-01-25T09-51-42-895849_19,3,1044,2021-01-25
2021-01-25T09-51-42-895849_20,1,1081,2021-01-25
2021-01-25T09-51-42-896850_20,1,1081,2021-01-25
2021-01-25T09-51-42-896850_22,3,1006,2021-01-25
2021-01-25T09-51-42-897851_22,3,1006,2021-01-25
2021-01-25T09-51-42-897851_23,3,1070,2021-01-25
2021-01-25T09-51-42-897851_25,1,1027,2021-01-25
2021-01-25T09-51-42-897851_26,2,1005,2021-01-25
2021-01-25T09-51-42-898851_26,2,1005,2021-01-25
2021-01-25T09-51-42-898851_27,1,1017,2021-01-25
2021-01-25T09-51-42-898851_28,3,1082,2021-01-25
2021-01-25T09-51-42-899859_28,3,1082,2021-01-25
2021-01-25T09-51-42-899859_30,2,1091,2021-01-25
2021-01-25T09-51-42-899859_31,1,1088,2021-01-25
2021-01-25T09-51-42-899859_32,2,1010,2021-01-25
2021-01-25T09-51-42-900852_33,3,1013,2021-01-25
2021-01-25T09-51-42-900852_34,2,1028,2021-01-25
2021-01-26T09-51-42-900852_1,2,1025,2021-01-26
2021-01-26T09-51-42-901849_1,2,1025,2021-01-26
2021-01-26T09-51-42-901849_2,1,1002,2021-01-26
2021-01-26T09-51-42-901849_3,3,1003,2021-01-26
2021-01-26T09-51-42-902955_3,3,1003,2021-01-26
2021-01-26T09-51-42-902955_4,2,1010,2021-01-26
2021-01-26T09-51-42-903958_4,2,1010,2021-01-26
2021-01-26T09-51-42-903958_5,2,1072,2021-01-26
2021-01-26T09-51-42-903958_6,1,1015,2021-01-26
2021-01-26T09-51-42-903958_7,2,1042,2021-01-26
2021-01-26T09-51-42-904960_7,2,1042,2021-01-26
2021-01-26T09-51-42-904960_8,2,1096,2021-01-26
2021-01-26T09-51-42-905959_8,2,1096,2021-01-26
2021-01-26T09-51-42-906959_8,2,1096,2021-01-26
2021-01-26T09-51-42-906959_9,1,1016,2021-01-26
2021-01-26T09-51-42-907960_9,1,1016,2021-01-26
2021-01-26T09-51-42-908960_10,1,1074,2021-01-26
2021-01-26T09-51-42-909957_10,1,1074,2021-01-26
2021-01-26T09-51-42-909957_13,1,1021,2021-01-26
2021-01-27T09-51-42-909957_1,2,1048,2021-01-27
2021-01-27T09-51-42-909957_2,3,1037,2021-01-27
2021-01-27T09-51-42-909957_3,1,1056,2021-01-27
2021-01-27T09-51-42-911958_3,1,1056,2021-01-27
2021-01-27T09-51-42-911958_4,3,1017,2021-01-27
2021-01-27T09-51-42-911958_5,3,1067,2021-01-27
2021-01-27T09-51-42-912957_5,3,1067,2021-01-27
2021-01-27T09-51-42-912957_6,3,1077,2021-01-27
2021-01-27T09-51-42-912957_7,1,1062,2021-01-27
2021-01-27T09-51-42-912957_8,2,1044,2021-01-27
2021-01-27T09-51-42-914328_8,2,1044,2021-01-27
2021-01-27T09-51-42-914328_9,2,1004,2021-01-27
2021-01-27T09-51-42-928587_9,2,1004,2021-01-27
2021-01-27T09-51-42-949393_9,2,1004,2021-01-27
2021-01-27T09-51-42-949393_10,2,1054,2021-01-27
2021-01-27T09-51-42-950396_10,2,1054,2021-01-27
2021-01-27T09-51-42-951400_11,1,1033,2021-01-27
2021-01-27T09-51-42-952400_11,1,1033,2021-01-27
2021-01-27T09-51-42-952400_12,3,1041,2021-01-27
2021-01-27T09-51-42-952400_13,1,1027,2021-01-27
2021-01-27T09-51-42-952400_14,2,1042,2021-01-27
2021-01-27T09-51-42-953498_14,2,1042,2021-01-27
2021-01-27T09-51-42-953498_15,3,1035,2021-01-27
2021-01-27T09-51-42-954503_15,3,1035,2021-01-27
2021-01-27T09-51-42-954503_16,2,1098,2021-01-27
2021-01-27T09-51-42-954503_17,1,1065,2021-01-27
2021-01-27T09-51-42-954503_18,1,1006,2021-01-27
2021-01-27T09-51-42-954503_19,2,1064,2021-01-27
2021-01-27T09-51-42-955501_19,2,1064,2021-01-27
2021-01-27T09-51-42-955501_20,3,1025,2021-01-27
2021-01-27T09-51-42-956502_20,3,1025,2021-01-27
2021-01-27T09-51-42-956502_21,3,1088,2021-01-27
2021-01-27T09-51-42-956502_22,2,1005,2021-01-27
2021-01-27T09-51-42-957500_22,2,1005,2021-01-27
2021-01-27T09-51-42-957500_23,1,1050,2021-01-27
2021-01-27T09-51-42-958606_24,2,1022,2021-01-27
2021-01-27T09-51-42-958606_25,2,1100,2021-01-27
2021-01-27T09-51-42-958606_26,3,1074,2021-01-27
2021-01-27T09-51-42-958606_27,3,1089,2021-01-27
2021-01-27T09-51-42-959610_28,2,1093,2021-01-27
2021-01-27T09-51-42-959610_29,3,1008,2021-01-27
2021-01-27T09-51-42-959610_31,3,1095,2021-01-27
2021-01-27T09-51-42-960609_31,3,1095,2021-01-27
2021-01-27T09-51-42-960609_32,1,1021,2021-01-27
2021-01-27T09-51-42-960609_33,1,1078,2021-01-27
2021-01-27T09-51-42-960609_34,2,1091,2021-01-27
2021-01-27T09-51-42-961613_35,2,1031,2021-01-27
2021-01-27T09-51-42-961613_36,2,1001,2021-01-27
2021-01-27T09-51-42-961613_37,2,1011,2021-01-27
2021-01-27T09-51-42-962610_37,2,1011,2021-01-27
2021-01-27T09-51-42-962610_38,3,1020,2021-01-27
2021-01-27T09-51-42-962610_39,3,1092,2021-01-27
2021-01-27T09-51-42-963732_39,3,1092,2021-01-27
2021-01-27T09-51-42-964734_39,3,1092,2021-01-27
2021-01-27T09-51-42-964734_40,2,1045,2021-01-27
2021-01-27T09-51-42-964734_43,3,1072,2021-01-27
2021-01-27T09-51-42-965736_43,3,1072,2021-01-27
2021-01-27T09-51-42-965736_45,1,1015,2021-01-27
2021-01-28T09-51-42-965736_1,1,1017,2021-01-28
2021-01-28T09-51-42-966735_1,1,1017,2021-01-28
2021-01-28T09-51-42-966735_2,1,1080,2021-01-28
2021-01-28T09-51-42-966735_3,2,1096,2021-01-28
2021-01-28T09-51-42-966735_4,1,1015,2021-01-28
2021-01-28T09-51-42-966735_5,2,1061,2021-01-28
2021-01-28T09-51-42-967735_5,2,1061,2021-01-28
2021-01-28T09-51-42-967735_6,3,1025,2021-01-28
2021-01-28T09-51-42-968838_7,3,1053,2021-01-28
2021-01-28T09-51-42-968838_8,3,1024,2021-01-28
2021-01-28T09-51-42-968838_9,2,1016,2021-01-28
2021-01-28T09-51-42-969844_9,2,1016,2021-01-28
2021-01-28T09-51-42-969844_10,3,1088,2021-01-28
2021-01-28T09-51-42-969844_11,1,1097,2021-01-28
2021-01-28T09-51-42-970843_13,1,1098,2021-01-28
2021-01-29T09-51-42-970843_1,1,1051,2021-01-29
2021-01-29T09-51-42-970843_2,2,1046,2021-01-29
2021-01-29T09-51-42-970843_3,2,1022,2021-01-29
2021-01-29T09-51-42-971844_4,2,1005,2021-01-29
2021-01-29T09-51-42-971844_5,3,1086,2021-01-29
2021-01-29T09-51-42-971844_6,2,1075,2021-01-29
2021-01-29T09-51-42-972842_6,2,1075,2021-01-29
2021-01-29T09-51-42-972842_7,3,1063,2021-01-29
2021-01-29T09-51-42-972842_8,2,1009,2021-01-29
2021-01-29T09-51-42-972842_9,3,1093,2021-01-29
2021-01-29T09-51-42-973977_9,3,1093,2021-01-29
2021-01-29T09-51-42-973977_10,1,1099,2021-01-29
2021-01-29T09-51-42-974981_10,1,1099,2021-01-29
2021-01-29T09-51-42-974981_11,1,1032,2021-01-29
2021-01-29T09-51-42-979979_11,1,1032,2021-01-29
2021-01-29T09-51-42-979979_12,1,1080,2021-01-29
2021-01-29T09-51-42-979979_13,3,1030,2021-01-29
2021-01-29T09-51-42-979979_14,2,1089,2021-01-29
2021-01-29T09-51-42-980980_14,2,1089,2021-01-29
2021-01-29T09-51-42-980980_16,1,1011,2021-01-29
2021-01-29T09-51-42-980980_17,2,1038,2021-01-29
2021-01-29T09-51-42-981980_17,2,1038,2021-01-29
2021-01-29T09-51-42-981980_18,3,1081,2021-01-29
2021-01-29T09-51-42-981980_19,3,1076,2021-01-29
2021-01-29T09-51-42-981980_20,1,1007,2021-01-29
2021-01-29T09-51-42-982978_20,1,1007,2021-01-29
2021-01-29T09-51-42-982978_21,2,1062,2021-01-29
2021-01-29T09-51-42-982978_22,3,1071,2021-01-29
2021-01-29T09-51-42-983979_22,3,1071,2021-01-29
2021-01-29T09-51-42-983979_23,1,1085,2021-01-29
2021-01-29T09-51-42-983979_24,2,1003,2021-01-29
2021-01-29T09-51-42-983979_25,2,1066,2021-01-29
2021-01-29T09-51-42-985108_25,2,1066,2021-01-29
2021-01-29T09-51-42-985108_26,3,1041,2021-01-29
2021-01-29T09-51-42-985108_28,1,1040,2021-01-29
2021-01-29T09-51-42-985108_31,3,1079,2021-01-29
2021-01-29T09-51-42-985108_33,2,1083,2021-01-29
2021-01-29T09-51-42-986107_33,2,1083,2021-01-29
2021-01-29T09-51-42-986107_35,1,1084,2021-01-29
2021-01-29T09-51-42-986107_37,1,1004,2021-01-29
2021-01-29T09-51-42-987110_37,1,1004,2021-01-29
2021-01-29T09-51-42-987110_39,2,1095,2021-01-29
2021-01-29T09-51-42-987110_40,1,1023,2021-01-29
2021-01-29T09-51-42-987110_41,3,1097,2021-01-29
2021-01-29T09-51-42-987110_43,2,1025,2021-01-29
2021-01-29T09-51-42-988110_43,2,1025,2021-01-29
2021-01-29T09-51-42-988110_44,3,1015,2021-01-29
2021-01-30T09-51-42-988110_1,2,1086,2021-01-30
2021-01-30T09-51-42-989109_1,2,1086,2021-01-30
2021-01-30T09-51-42-989109_2,1,1081,2021-01-30
2021-01-30T09-51-42-989109_3,2,1055,2021-01-30
2021-01-30T09-51-42-989109_4,1,1005,2021-01-30
2021-01-30T09-51-42-989109_5,3,1016,2021-01-30
2021-01-30T09-51-42-990162_5,3,1016,2021-01-30
2021-01-30T09-51-42-990216_5,3,1016,2021-01-30
2021-01-30T09-51-42-990216_6,2,1070,2021-01-30
2021-01-30T09-51-42-990216_7,3,1050,2021-01-30
2021-01-30T09-51-42-990216_8,1,1031,2021-01-30
2021-01-30T09-51-42-991111_8,1,1031,2021-01-30
2021-01-30T09-51-42-991111_9,3,1040,2021-01-30
2021-01-30T09-51-42-991111_10,1,1043,2021-01-30
2021-01-30T09-51-42-992112_10,1,1043,2021-01-30
2021-01-30T09-51-42-992112_12,1,1044,2021-01-30
2021-01-30T09-51-42-992112_13,2,1021,2021-01-30
2021-01-30T09-51-42-992112_14,3,1015,2021-01-30
2021-01-30T09-51-42-993112_14,3,1015,2021-01-30
2021-01-30T09-51-42-993112_15,1,1022,2021-01-30
2021-01-30T09-51-42-993112_17,2,1061,2021-01-30
2021-01-30T09-51-42-994111_17,2,1061,2021-01-30
2021-01-30T09-51-42-994111_18,3,1096,2021-01-30
2021-01-30T09-51-42-995111_18,3,1096,2021-01-30
2021-01-30T09-51-42-995111_20,2,1038,2021-01-30
2021-01-30T09-51-42-995111_21,1,1004,2021-01-30
2021-01-30T09-51-42-996213_21,1,1004,2021-01-30
2021-01-30T09-51-42-996213_22,2,1037,2021-01-30
2021-01-30T09-51-42-996213_23,3,1054,2021-01-30
2021-01-30T09-51-42-997214_24,2,1076,2021-01-30
2021-01-30T09-51-42-997214_26,2,1060,2021-01-30
2021-01-30T09-51-42-997214_29,3,1065,2021-01-30
2021-01-30T09-51-42-997214_30,3,1011,2021-01-30
2021-01-30T09-51-42-998215_31,3,1075,2021-01-30
2021-01-30T09-51-42-998215_32,1,1062,2021-01-30
2021-01-30T09-51-42-998215_33,3,1026,2021-01-30
2021-01-30T09-51-42-998215_34,3,1097,2021-01-30
2021-01-30T09-51-42-998215_35,1,1024,2021-01-30
2021-01-30T09-51-42-999217_35,1,1024,2021-01-30
2021-01-30T09-51-42-999217_36,3,1085,2021-01-30
2021-01-30T09-51-42-999217_37,2,1020,2021-01-30
2021-01-30T09-51-43-000220_37,2,1020,2021-01-30
2021-01-30T09-51-43-000220_38,3,1073,2021-01-30
2021-01-30T09-51-43-000220_42,3,1078,2021-01-30
2021-01-30T09-51-43-000220_43,1,1003,2021-01-30
2021-01-30T09-51-43-001320_43,1,1003,2021-01-30
2021-01-30T09-51-43-001320_44,2,1023,2021-01-30
2021-01-31T09-51-43-001320_1,2,1092,2021-01-31
2021-01-31T09-51-43-001320_2,2,1096,2021-01-31
2021-01-31T09-51-43-001320_3,1,1073,2021-01-31
2021-01-31T09-51-43-002323_3,1,1073,2021-01-31
